,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
10,3752988,https://adresowo.pl/o/mieszkanie-warszawa-ochota-ul-jozefa-siemienskiego-2-pokojowe-b5i2w5,wczoraj,10.0,Warszawa Ochota,ul. Józefa Siemieńskiego,Mieszkanie,2,37,True,529 000,14 454zł / m²,"Czy poszukujesz mieszkania w jednej z najlepszych lokalizacji w Warszawie , na warszawskiej Ochocie ? Czy cenisz sobie bliskość komunikacji miejskiej, wszelkich usług, bazaru ze świeżą żywnością oraz zieleni? Czy poza tym marzysz o rozkładzie, którego trudno już szukać: na niewielkim metrażu, dwustronne, dwupokojowe mieszkanie, z oddzielną, widną kuchnią? Jeśli na przynajmniej jedno pytanie odpowiedziałaś/eś twierdząco, to śmiało możesz czytać dalej, a potem umówić się na obejrzenie! W SKRÓCIE: 2 pokoje , oddzielna kuchnia z oknem, przedpokój, łazienka z WC. Łącznie prawie 37 m2, cisza za oknami tętniącego życiem miasta. Mieszkanie położone na trzecim, ostatnim piętrze. W zależności od oczekiwanego efektu potrzebuje mniejszego lub większego remontu. Praktyczny rozkład, widne, dwustronne, środkowe względem innych mieszkań, bardzo ciepłe i ciche. Okna PCV, na podłodze parkiet i terakota. Doskonała lokalizacja na warszawskiej Ochocie, skąd kilka minut pieszo na bazarek, do sklepu, apteki, szkoły i teatru. Mieszkanie w centrum miasta, a ciche. W budynku nie ma windy. CO WYRÓŻNIA TO MIESZKANIE? Rozkład. Na powierzchni zaledwie niecałych 37 m2 mamy dwa prostokątne, ustawne pokoje i oddzielna kuchnia. Możliwość przearanżowania ścian i np. otwarcia kuchni na pokój. Lokal idealny jako inwestycja na wynajem lub pierwsze mieszkanie młodego człowieka, czy pary. Ekspozycja okien na wschód i zachód sprawia, że w mieszkaniu nawet w pochmurne dni gości słońce. STAN MIESZKANIA I STAN PRAWNY Mieszkanie w stanie jak na zdjęciach. Możliwość aranżacji wg własnych potrzeb. Budynek po remontach instalacji. Stan prawny uregulowany, możesz kredytować zakup tego mieszkania. Jest księga wieczysta na lokal. LOKALIZACJA Mieszkając na Ochocie docenisz klimat Warszawy, stąd dosłownie wszędzie dotrzesz w kilka/kilkanaście minut: do centrum, na lotnisko, nad Wisłę i do parku Dzięki idealnemu położeniu mieszkanie może stanowić świetną inwestycję na wynajem. Jeśli jednak zechcesz tu zamieszkać- zaskoczy się cisza w środku miasta, osiedle jest oddalone od głównych ulic o kilkadziesiąt metrów. ZAPROSZENIE: Jeśli powyższa oferta wydała Ci się interesująca- zadzwoń i dowiedz się więcej lub po prostu umów się na oglądanie. Powyższa oferta ma charakter informacyjny i nie stanowi oferty handlowej w rozumieniu art. 66 §1 Kodeksu Cywilnego.",mieszkania sprzedaż
11,3752986,https://adresowo.pl/o/mieszkanie-warszawa-ursus-ul-dzieci-warszawy-4-pokojowe-s4u6o0,wczoraj,20.0,Warszawa Ursus,ul. Dzieci Warszawy,Mieszkanie,4,79,True,1 349 000,17 130zł / m²,"Adres: ul. Dzieci Warszawy Piętro: 2/3 Powierzchnia: 78.75 mkw Pokoje: salon + 3 sypialnie Cena: 1 349 000 zł Dodatki: - miejsce w garażu podziemnym tuż przy klatce schodowej - 50 000 zł - komórka lokatorska ok 2 mkw na pietrze niedaleko mieszkania - 20 000 zł - loggia - 8,66 mkw - ogólnodostępny taras na dachu z ogrodem do opalania, 4 grillami i placami zabaw dla dzieci Oferujemy na sprzedaży funkcjonalne 4-pokojowe mieszkanie w wyjątkowym budynku z 2020 r., który oferuje ogólnodostępny ogród na dachu z miejscami do grillowania, placami zabaw i miejscem do kąpiel słonecznych wyłącznie dla właścicieli mieszkań. Atuty nieruchomości: kompaktowy metraż - blisko 79 mkw powierzchni użytkowej z zachowaniem dużej powierzchni każdego pokoju stan nieruchomości - mieszkanie zadbane w zupełności do zamieszkania od razu standard - głównym elementem przewodnim jest drewno zarówno w meblach jak i na podłogach w pokojach, ponadto do wykończenia łazienek i podłóg użyto włoskie gresy bardzo niski czynsz - 990 zł wraz z zaliczkami na media, miejsce postojowe i komórkę lokatorską komórka lokatorska - na piętrze w pobliżu mieszkania to wyjątkowa wygoda i bezpieczeństwo ogród na dachu - wyjątkowa przestrzeń dla mieszkańców gdzie można zorganizować spotkanie ze znajomymi przy grillu lub w spokoju opalać się Nieruchomość składa się z: - salon z aneksem kuchennym - 28,13 mkw - sypialnia - 11,03 mkw - sypialnia - 12,07 mkw - sypialnia - 13,89 mkw - łazienka - 4,71 mkw - wc - 2,29 mkw - hol - 6,63 mkw - loggia - 8,66 mkw Do nieruchomości przynależy miejsce postojowe w garażu podziemnym przy samej windzie (płatne dodatkowo 50 000 zł) oraz komórka lokatorska o pow ok 2 mkw na piętrze (płatna dodatkowo 20 000 zł). Lokalizacja: - w budynku znajduje się siłownia - na przeciwko przychodnia CMP - supermarket Auchan - 4 min pieszo - Centrum Skorosze - 1 km - szkoła podstawowa - 1,5 km - publiczne przedszkole - 1,5 km - przystanek autobusowy - 5 min pieszo - dojazd do centrum linia 517 - ok 35-40 min, odjazd co 10 min Zapraszam do kontaktu i obejrzenia nieruchomości na żywo. W swojej ofercie posiadamy również dodatkowe usługi takie jak: projektowanie i remonty wnętrz wraz z ich nadzorem, usługę zarządzania najmem oraz doradztwo kredytowe. Zapraszamy do kontaktu, chętnie udzielimy więcej informacji!",mieszkania sprzedaż
12,3752264,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-powstancow-slaskich-1-pokoj-w9c1i1,2 dni temu,4.0,Warszawa Bemowo,ul. Powstańców Śląskich,Mieszkanie,1,34,True,624 000,18 299zł / m²,"Mieszkanie w stanie bardzo dobrym z ekspozycją okien na poł-zach. Dobrze skomunikowane, bazarek,sklepy,restauracje,pływalnia,przychodnia zdrowia.Do przystanków aut. tram 3 min do metra trzy przystanki.Blok utrzymany w stanie bardzo dobrym dwie windy  (w patio apteki,fryzjer lokale usługowe)ogrzewanie miejskie, w bloku jest jedynie elektryka. Na metraż składa się: widna kuchnia 6,26,pokój 17,20 łazienka 3,90 przedpokój 6,73 i balkon 4 m. Czynsz wynosi 400 zł.  Do zamieszkania od zaraz.    Telefon kontaktowy [numer]",mieszkania sprzedaż
13,3752256,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-emilii-plater-1-pokoj-q8w4h0,3 dni temu,9.0,Warszawa Śródmieście,ul. Emilii Plater,Mieszkanie,1,19,True,580 000,30 526zł / m²,"BEZPOŚREDNIO Emilii Plater w sercu Warszawy , przy metrze 19 m2 ale jak 25 m -pokój, kuchnia, łazienka oddzielne meble i sprzęt AGD zostają mieszkanie do wejścia uwłaszczone z prawem do gruntu budynek po remontach, ze świadectwem energetycznym Świetne na inwestycję",mieszkania sprzedaż
14,3752120,https://adresowo.pl/o/mieszkanie-warszawa-mokotow-ul-jana-maklakiewicza-2-pokojowe-s1p7r6,3 dni temu,11.0,Warszawa Mokotów,ul. Jana Maklakiewicza,Mieszkanie,2,39,True,595 000,15 455zł / m²,"🏡 Twoje pierwsze mieszkanie na Mokotowie – ul. Maklakiewicza 11 Powierzchnia: 38,5 m² Cena: 595 000 zł Forma własności: spółdzielcze własnościowe prawo do lokalu, księga wieczysta założona, brak obciążeń hipotecznych i innych, uregulowane grunty pod budynkiem. Dostępne od zaraz ! Kup zamiast wynajmować – to mieszkanie sprawdzi się idealnie jako pierwsze własne lokum. Wygodny układ: salon z otwartą kuchnią i osobna sypialnia. Świetna lokalizacja – szybki dojazd do centrum, w pobliżu uczelnie i biurowce. Zielone, spokojne osiedle z pełną infrastrukturą. To mieszkanie może być Twoim startem na własnym – zamiast płacić czynsz za wynajem, inwestujesz w siebie. Mieszkanie do odświeżenia lub remontu, z dużym potencjałem aranżacyjnym. Oryginalny parkiet dębowy z lat 70., tylko raz cyklinowany – z dużym zapasem do renowacji. Łazienka i kuchnia przygotowane do remontu – brak płytek = brak kosztów wywozu gruzu. W wersji minimum wystarczy malowanie lub tapeta wodoodporna. Układ: salon z otwartą kuchnią, sypialnia z dużą szafą wnękową, dodatkowa wnęka np. na szafki lub pralkę. Okna na wschód – poranne światło. Do mieszkania przynależy piwnica (rower, narty, snowboard itp.). Na życzenie kupującego zostawiam: pralkę, lodówkę, kuchenkę gazową z piekarnikiem, TV, sofę IKEA oraz ramę łóżka 160 × 220. Warszawa – Mokotów , ul. Jana Maklakiewicza 11, SBM „Politechnika”. Przystanek autobusowy „Maklakiewicza” – linia 218 (6 minut do Metro Wierzbno), linia 136 (Kabaty – Wola/Żoliborz). Do stacji Metro Wierzbno – ok. 2 km. Blisko uczelni: SGH, WUM, SGGW oraz biurowców „Mordoru” – duży popyt na wynajem. Spokojne osiedle z pełną infrastrukturą: sklepy, punkty usługowe, przedszkole, szkoły. W pobliżu bar mleczny – wygodna opcja dla studentów i pracowników. Wysoki parter z widokiem na zieleń, bez bliskiej zabudowy. Grube, solidne ściany. Parking za szlabanem dla mieszkańców + liczne miejsca w okolicy. Czynsz administracyjny: ok. 750 zł (z zaliczkami na media). Dla siebie: pierwsze mieszkanie – wygodne, ustawne, z dużą swobodą aranżacji. Dla inwestora: lokalizacja z wysokim popytem na wynajem, możliwość wydzielenia dwóch niezależnych pokoi. Kontakt 📞 [numer] Właścicielka – Malina",mieszkania sprzedaż
15,3752196,https://adresowo.pl/o/mieszkanie-warszawa-bialoleka-ul-feliksa-pancera-3-pokojowe-r5p2h3,3 dni temu,10.0,Warszawa Białołęka,ul. Feliksa Pancera,Mieszkanie,3,67,True,795 000,11 813zł / m²,"Na sprzedaż jasne i funkcjonalne mieszkanie 67,3 m² na Tarchominie, ul Feliksa Pancera– bezpośrednio od właściciela, bez prowizji! Wszystkie meble w cenie mieszkania! Przy zdecydowanym kupcu możliwość rozsądnej negocjacji. - 3 niezależne pokoje (20 m², 14 m², 14 m²) - Oddzielna, widna kuchnia - Balkon + duża piwnica -Mieszkanie gotowe do zamieszkania - Ostatnie piętro w 3-piętrowym bloku - Świeżo wyremontowana klatka i elewacja - Miejsca postojowe pod blokiem - Czynsz 1000zł Spokojna okolica, dobra komunikacja, blisko sklepy i szkoły. Mieszkanie bardzo widne – duże okna zapewniają naturalne światło przez cały dzień. Lokalizacja: Tarchomin to spokojna, zielona część Warszawy z doskonałą infrastrukturą. W pobliżu znajdują się sklepy, szkoły, przedszkola, tereny rekreacyjne i komunikacja miejska – szybki dojazd do centrum miasta. 10 minut do Metra Młociny . Cena: 795000 zł do rozsądnej negocjacji",mieszkania sprzedaż
16,3752126,https://adresowo.pl/o/mieszkanie-warszawa-wilanow-ul-os-krolewska-4-pokojowe-t4f0l6,3 dni temu,21.0,Warszawa Wilanów,ul. Oś Królewska,Mieszkanie,4,79,True,1 790 000,22 573zł / m²,"4 pokoje przy Osi Królewskiej! Na sprzedaż wyjątkowy, 4-pokojowy apartament położony w prestiżowej lokalizacji Miasteczka Wilanów – przy Osi Królewskiej 18. To idealne miejsce dla osób ceniących komfort, nowoczesność oraz bliskość natury i miejskich udogodnień. Atuty nieruchomości: •	Apartament wykończony w wysokim standardzie według projektu architekta – na podłogach elegancka deska dębowa, pojemne szafy wykonane na wymiar. •	Z okien rozpościera się widok na zielone, zadbane patio – prywatny ogród dla mieszkańców. •	Lokalizacja tuż przy parku linearnym, fontannach, restauracjach, sklepach i wszelkich usługach – wszystko w zasięgu kilku kroków. Rozkład pomieszczeń: •	Przestronny salon z aneksem kuchennym i wyjściem na balkon •	Dwie komfortowe sypialnie •	Dwie łazienki: jedna z wanną, druga z prysznicem •	Pralnia •	Korytarz z zabudową Dodatkowe udogodnienia: •	Do mieszkania przynależą dwa szerokie i wygodne miejsca postojowe w garażu podziemnym (dodatkowo płatne 100 tys. zł) •	Bezpieczne, zielone osiedle z placem zabaw i strefą relaksu To idealna propozycja dla rodzin, osób pracujących zdalnie oraz wszystkich, którzy chcą mieszkać w prestiżowej części Warszawy , w otoczeniu zieleni i z pełną infrastrukturą na wyciągnięcie ręki. Zapraszam na prezentację!",mieszkania sprzedaż
17,3752094,https://adresowo.pl/o/mieszkanie-warszawa-muranow-ul-niska-3-pokojowe-y5y6y4,3 dni temu,20.0,Warszawa Muranów,ul. Niska,Mieszkanie,3,54,True,950 000,17 593zł / m²,"Na sprzedaż 3-pokojowe mieszkanie o powierzchni 53,9 m² zlokalizowane na warszawskim Muranowie przy ul. Niskiej. Położone na I piętrze. Blok posiada windę. Mieszkanie umeblowane i wyposażone, po generalnym remoncie. Wszystkie instalacje wymienione na nowe. Opis pomieszczeń: - Przedpokój: szafa na wymiar z nową pralką. - Kuchnia: kompletnie umeblowana wraz z nowymi sprzętami AGD (płyta indukcyjna, piekarnik, zmywarka, lodówka z zamrażarką), wraz z wyposażeniem: talerze, sztućce, garnki, kubki, kieliszki itp. - Łazienka: wanna, umywalka, szafka łazienkowa, WC. - Salon: kanapa, dywan, stół z 4 krzesłami, komoda. - Sypialnia: łóżko z materacem, szafa przesuwna. - Pokój do umeblowania. - Loggia. Do mieszkania przynależy piwnica o powierzchni 3,45 m². W promieniu 600 m znajdą Państwo: - Centrum handlowe ARKADIA - Przedszkole - Szkołę podstawową - Technikum - Przychodnię - Liczne sklepy spożywcze i wiele innych punktów usługowych. Idealne pod wynajem, zarówno krótko-, jak i długoterminowy, ze względu na lokalizację: - Muzeum POLIN - 500 m - Centrum handlowe ARKADIA - 600 m - PAWIAK - 800 m - Warszawska Starówka - 1500 m - Pałac Kultury - 2500 m - Centrum handlowe Złote Tarasy - 3000 m Komunikacja: - Przystanek autobusowy linii 157 - 100 m od klatki. - Przystanek tramwajowy linii [numer]0, 73. - Metro Dworzec Gdański - 1000 m. - Dworzec kolejowy - Dworzec Gdański, 1000 m. - Dworzec kolejowy i autobusowy - Dworzec Centralny, 3000 m. Mieszkanie dostępne od zaraz. Zapraszamy do obejrzenia mieszkania na ŻYWO. Przepiękna okolica. Zielone Osiedle. Naprawdę warto! Agencjom z góry dziękujemy.",mieszkania sprzedaż
18,3752040,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-ul-mysliborska-2-pokojowe-w7j6m1,3 dni temu,8.0,Warszawa Tarchomin,ul. Myśliborska,Mieszkanie,2,45,True,690 000,15 333zł / m²,Mieszkanie dostępne od zaraz. - Ogródek 33 m kw. - Dodatkowo płatne miejsce parkingowe w garażu z platformą (miejsce na 2 samochody) - 50 000 zł.,mieszkania sprzedaż
19,3751912,https://adresowo.pl/o/mieszkanie-warszawa-tarchomin-3-pokojowe-60-m2-b9o3i7,3 dni temu,8.0,Warszawa Tarchomin,,Mieszkanie,3,60,True,825 000,13 750zł / m²,"60,6 m² | 1. piętro | Dostępne od zaraz UKŁAD I ATUTY: - 3 oddzielne, ustawne pokoje - Duża oddzielna kuchnia z oknem - Osobna łazienka i WC - Przestronny przedpokój z dużą szafą + druga szafa w jednym z pokoi - Balkon, piwnica (3,9 m²) - Cisza i spokój z widokiem na zieleń - Dwustronna ekspozycja - mieszkanie jasne i przewiewne - Budynek po renowacji - Miejsca postojowe na terenie osiedla LOKALIZACJA: - W samym centrum Tarchomina - 2 minuty do tramwaju i autobusu = szybki dojazd do metra Młociny = dogodny dostęp do centrum i innych dzielnic Warszawy PEŁNA INFRASTRUKTURA W ZASIĘGU RĘKI: - Sklepy, bazarek, Galeria Północna - Punkty usługowe, restauracje, kawiarnie EDUKACJA I OPIEKA: - Szkoły, przedszkola, żłobki - wszystko w okolicy - Przychodnie, apteki, Białołęcki Ośrodek Sportu ZIELEŃ I REKREACJA: - Widok na drzewa z każdego okna - Ścieżki rowerowe, tereny spacerowe, Park Picassa - Bliskość Wisły - idealny plan na weekendowe spacery i aktywny wypoczynek STAN: - Mieszkanie wymaga odświeżenia - idealne do urządzenia według własnego gustu. - Pełna własność. INFORMACJE DODATKOWE: - Sprzedaż bez pośredników - bez prowizji. KONTAKT: --- AGENCJOM DZIĘKUJĘ ---",mieszkania sprzedaż
20,3735932,https://adresowo.pl/o/mieszkanie-warszawa-bemowo-ul-podgrodzie-2-pokojowe-t2i4v5,,7.0,Warszawa Bemowo,ul. Podgrodzie,Mieszkanie,2,48,True,zapytaj o cenę,,"Nowe mieszkanie 2-pokojowe o powierzchni 47,78 m² w inwestycji Viva Cite dewelopera DEVELIA, na 3 piętrze pod adresem ul. Podgrodzie, Warszawa Bemowo. Planowany termin oddania to III kwartał 2027 roku. LOKALIZACJA Viva Cité powstaje przy ul. Podgrodzie, w pobliżu ul. Sochaczewskiej, w dynamicznie rozwijającej się części Bemowa. Bemowo to dzielnica z rozbudowaną infrastrukturą miejską. Sklepy, restauracje, punkty usługowe oraz placówki edukacyjne są tu łatwo dostępne, a lokalna oferta stale się rozwija. Chrzanów cieszy się rosnącym zainteresowaniem osób poszukujących mieszkania również dzięki rozbudowie II linii metra. Już w 2026 r. w pobliżu Viva Cité planowane jest otwarcie dwóch nowych s... więcej > LOKALIZACJA Viva Cité powstaje przy ul. Podgrodzie, w pobliżu ul. Sochaczewskiej, w dynamicznie rozwijającej się części Bemowa. Bemowo to dzielnica z rozbudowaną infrastrukturą miejską. Sklepy, restauracje, punkty usługowe oraz placówki edukacyjne są tu łatwo dostępne, a lokalna oferta stale się rozwija. Chrzanów cieszy się rosnącym zainteresowaniem osób poszukujących mieszkania również dzięki rozbudowie II linii metra. Już w 2026 r. w pobliżu Viva Cité planowane jest otwarcie dwóch nowych stacji – Chrzanów i Karolin, zapewniające szybkie połączenia z centrum i pozostałymi dzielnicami. Dodatkowo bliskość trasy S8 ułatwi weekendowe wyjazdy za miasto. W bezpośrednim sąsiedztwie inwestycji powstała także nowa szkoła podstawowa, której otwarcie planowane jest na wrzesień 2025 roku. Lokalizacja osiedla zapewnia doskonałe warunki do aktywnego wypoczynku i relaksu na świeżym powietrzu. W pobliżu znajdują się liczne tereny zielone, takie jak Fort Chrzanów, Glinianki Sznajdra oraz Park Górczewska idealne na spacery, jogging, wycieczki rowerowe czy rodzinne pikniki. Planowany jest też nowy park miejski, który dodatkowo wzbogaci ofertę rekreacyjną tej części Bemowa OFERTA W pierwszym etapie inwestycji powstaną dwa 4-kondygnacyjne budynki ze 114 mieszkaniami o powierzchni od 25 do 135 mkw., a w drugim – dwa kolejne budynki, obejmujące 93 lokale o metrażach od 25 do 117 mkw., w układach od 1 do 5 pokoi. Każde posiadać będzie przestronny ogródek, balkon lub taras. W ofercie dostępne będą również mieszkania dwupoziomowe oraz z antresolą. Wszystkie lokale zostaną wyposażone w system automatyki mieszkaniowej Appartme, który umożliwia m.in. zdalne sterowanie temperaturą, automatyczne wyłączanie oświetlenia po opuszczeniu mieszkania oraz odcięcie dopływu wody i prądu dla zwiększenia bezpieczeństwa.  Części wspólne inwestycji Viva Cité zostaną zaprojektowane z dbałością o każdy detal, by stworzyć elegancką i przyjazną przestrzeń. Jasne, przestronne korytarze podkreślą nowoczesny charakter inwestycji, a starannie dobrane elementy wykończenia nadadzą jej wyjątkowego klimatu. Pojawią się tu stylowe portale drzwiowe, duże lustra w holach, klimatyczne lampy oraz dzwonki w stylu retro. Ponadto osiedle wyróżniać się będzie obszerną, zieloną przestrzenią wspólną, zaprojektowaną wokół dwóch dużych dziedzińców –  jeden z ogrodem deszczowym, drugi z częścią rekreacyjną obejmującą dwa place zabaw. ATUTY - Kameralna zabudowa z eleganckimi częściami wspólnymi i zielonymi dziedzińcami - Szeroki wybór mieszkań z balkonami, tarasami lub ogródkami - Mieszkania dwupoziomowe lub z antresolą - System smart home w standardzie - Dynamicznie rozwijająca się okolica - 15 minut spacerem do realizowanej stacji metra Chrzanów - Sąsiedztwo nowej szkoły podstawowej - Bliskość terenów rekreacyjnych Niniejszy materiał nie stanowi oferty w rozumieniu Kodeksu cywilnego i ma charakter wyłącznie informacyjny. Szczegóły inwestycji oraz pełna oferta dostępne są na stronie internetowej: www. develia.pl",mieszkania sprzedaż
21,3752972,https://adresowo.pl/o/mieszkanie-warszawa-srodmiescie-ul-nowolipki-2-pokojowe-c6u1b6,wczoraj,7.0,Warszawa Śródmieście,ul. Nowolipki,Mieszkanie,2,51,True,950 000,18 533zł / m²,"Na sprzedaż oferuję przytulne mieszkanie o powierzchni prawie 52 m², położone na 2. piętrze w 6-piętrowej kamienicy z windą w Warszawie . Nieruchomość znajduje się w budynku wpisanym do gminnej ewidencji zabytków m.st. Warszawy, co nadaje jej wyjątkowy charakter i klimat. Mieszkanie składa się z dwóch ustawnych pokoi o powierzchni, przestronnej, oddzielnej kuchni i łazienki o powierzchni oraz korytarza. Kuchnia oraz łazienka przeszły remont i są gotowe do użytkowania. Dodatkowym atutem są dwa balkony z ekspozycją na zachód, dzięki czemu wnętrza są jasne i słoneczne. Do mieszkania przynależy również duża piwnica. Jest możliwość wynajęcia dodatkowej przestrzeni na przechowywanie. Stan prawny to pełna własność. Piękna kamienica, w której znajduje się mieszkanie posiada windę, monitoring oraz ochronę, co zapewnia mieszkańcom wygodę i bezpieczeństwo. W mieszkaniu zamontowano okna plastikowe, drzwi i okna antywłamaniowe, a także domofon i wideofon. Dostępne są wszystkie media - ogrzewanie miejskie, internet oraz telewizja kablowa. Zapraszam do kontaktu. Paulina Florys The Estate Warsaw [numer]",mieszkania sprzedaż
22,3752860,https://adresowo.pl/o/mieszkanie-warszawa-praga-poludnie-ul-walecznych-2-pokojowe-b6p9n3,2 dni temu,7.0,Warszawa Praga-Południe,ul. Walecznych,Mieszkanie,2,48,True,810 000,16 875zł / m²,"Z przyjemnością prezentuję Państwu przestronne, 2-pokojowe mieszkanie z piwnicą, położone w jednej z najbardziej prestiżowych lokalizacji Warszawy - na Saskiej Kępie, przy ul. Walecznych STAN PRAWNY Pełna własność z księgą wieczystą - grunty uregulowane. NIERUCHOMOŚĆ Mieszkanie o powierzchni 48 m², usytuowane na 1. piętrze kamienicy z lat 60-tych, wybudowanej z cegły. Budynek jest zadbany i otoczony zielenią, co zapewnia ciszę i komfort życia w centrum miasta. Układ pomieszczeń: salon, sypialnia, oddzielna kuchnia, łazienka, przedpokój. Do mieszkania przynależy piwnica, a ekspozycja okien na stronę południową i północną sprawia, że wnętrza są jasne i dobrze doświetlone. Lokal jest umeblowany i gotowy do zamieszkania. LOKALIZACJA Saska Kępa to wyjątkowe miejsce z kameralnym klimatem, licznymi kawiarniami, restauracjami i doskonałym dostępem do komunikacji miejskiej. 280 m do przystanku Zwycięzców - dojazd do Nowego Światu w 14 minut, 350 m do przystanku Międzynarodowa - 8 minut do stacji Metro Politechnika lub 15 minut bezpośrednio do centrum. Zapraszam do kontaktu - z przyjemnością udzielę dodatkowych informacji i umówię prezentację. Zuzanna Marko",mieszkania sprzedaż
23,3751858,https://adresowo.pl/o/mieszkanie-warszawa-bielany-2-pokojowe-41-m2-j1f3u7,3 dni temu,7.0,Warszawa Bielany,,Mieszkanie,2,41,True,770 000,18 780zł / m²,"Mieszkanie do sprzedaży o pow. 41 m kw., na 2. piętrze z windą, gotowe do zamieszkania. W pełni wyposażone i umeblowane: - szafki kuchenne na wymiar, - drzwi bezprzylgowe, - na podłodze deska, - w sypialni szafa wnękowa. Mieszkanie o ekspozycji wschodnio-zachodniej, jest jasne i nasłonecznione. W salonie i sypialni duże okna z wyjściem na duży balkon o pow. 11 m kw. Miejsce postojowe w garażu podziemnym dodatkowo płatne. Dobra komunikacja, blisko stacji metra Młociny , pętli tramwajowej i autobusowej. W pobliżu: - Galeria Młociny, - Park Bielański, - szkoły, - przedszkola, - sklepy i usługi. Pełna własność z księgą wieczystą. Oferta prywatna. Zapraszam do kontaktu telefonicznego.",mieszkania sprzedaż
24,3751860,https://adresowo.pl/o/mieszkanie-warszawa-bielany-2-pokojowe-41-m2-d3g2n6,3 dni temu,17.0,Warszawa Bielany,,Mieszkanie,2,41,True,660 000,16 098zł / m²,"Na sprzedaż oferuję funkcjonalne mieszkanie o powierzchni 41 m², położone na 4. piętrze w 10-piętrowym bloku, w zielonej i spokojnej części Bielan , tuż przy pętli tramwajowej Piaski. SZCZEGÓŁY NIERUCHOMOŚCI: - Powierzchnia: 41 m² - Liczba pokoi: 2 (kuchnia, salon, sypialnia) - Piętro: 4/10 - Balkon: tak, 1 m² - Stan: do zamieszkania (świeżo po malowaniu) - Ogrzewanie: miejskie - Czynsz: około 650 zł (z zaliczkami na wodę i ogrzewanie) BUDYNEK I OTOCZENIE: - Blok zadbany, z domofonem i nowymi windami. - W pobliżu sklepy, szkoły, przedszkola i żłobek, plac zabaw, pętla tramwajowa oraz metro (12 min pieszo lub 2 przystanki autobusem). - Miejsce parkingowe. - Piwnica w cenie. CENA: 660 000 zł (do negocjacji) KONTAKT: Zainteresowane osoby proszę o kontakt. Agencjom nieruchomości z góry dziękuję.",mieszkania sprzedaż
25,3751742,https://adresowo.pl/o/mieszkanie-warszawa-bielany-ul-marymoncka-1-pokoj-d7c9e3,3 dni temu,8.0,Warszawa Bielany,ul. Marymoncka,Mieszkanie,1,27,True,445 000,16 481zł / m²,"Mieszkanie ułożone na szczycie, na 6. piętrze (budynek 10p) - piękny widok, bardzo ciche. Lokal posiada uregulowany stan prawny z księgą wieczystą. BUDYNEK: Budynek odnowiony, ocieplony, monitoring, 2 windy. Zsyp na każdym piętrze usytuowany w kameralnym miejscu na zewnętrznym balkonie budynku. MIESZKANIE: Świetnie rozplanowane. Wymienione okna. Drzwi antywłamaniowe. Ogromnym plusem są: okno w łazience (wietrzenie, oświetlenie), okno w kuchni, balkon. Do odświeżenia wg uznania. Brak piwnicy. LOKALIZACJA: 100 m do metra! Oraz autobus, tramwaj. Blisko placówki medyczne, oświatowe, komisariat oraz bazar, na którym kupisz produkty od rolników w atrakcyjnych cenach. Dodatkowo ogromnym atutem jest duża ilość miejsc parkingowych, wystarczająca nawet dla osób przyjezdnych. Świetny punkt do zamieszkania, jak i pod wynajem. Gorąco polecam.",mieszkania sprzedaż
26,3751576,https://adresowo.pl/o/mieszkanie-warszawa-ul-jana-nowaka-jezioranskiego-3-pokojowe-b7w2e5,3 dni temu,6.0,Warszawa,ul. Jana Nowaka-Jeziorańskiego,Mieszkanie,3,60,True,1 200 000,20 000zł / m²,"Sprzedam atrakcyjne, 3-pokojowe , wykończone i wyposażone w wysokim standardzie, na strzeżonym osiedlu w pobliżu C.H. Promenada. Mieszkanie posiada taras oraz piękny ogródek (strony: zachód). Miejsce parkingowe znajduje się w garażu podziemnym (wyposażone w ładowarkę elektryczną), a obok niego usytuowana jest komórka. Do mieszkania przynależy jeszcze druga komórka. Stan mieszkania i jego wyposażenie pozwalają na niezwłoczne zamieszkanie. W pobliżu znajdują się szkoły, przedszkola, przychodnie lekarskie oraz liczne sklepy i centra handlowe. Dojazd do centrum miasta nie jest problemem i zajmuje 10-15 minut.",mieszkania sprzedaż
