,id,url,date_posted,photos,locality,street,property_type,rooms,area_m2,owner_direct,price_total_zl,price_per_m2_zl,description,type
502,3747968,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-maslice-ul-paslecka-3-pokojowe-u6w6o5,3 dni temu,7.0,Wrocław Maślice,ul. Pasłęcka,Mieszkanie,3,46,True,2 900,czynsz785zł,"Do wynajęcia 3-pokojowe mieszkanie o powierzchni 46 m kw. Mieszkanie znajduje się na drugim piętrze w 3 piętrowym budynku z windą i wideodomofonem. Przed budynkiem jest sporo bezpłatnych miejsc parkingowych. Najem dostępny od zaraz. LOKALIZACJA: Mieszkanie znajduje się przy ulicy Pasłęckiej/Maślice. W niedalekiej odległości znajduje się sklep Żabka, Dino, Lidl, Pasaż Królewiecki oraz Centrum Handlowe N-Park i Biedronka oraz stacja Orlen. W odległości ok. 200 -300 metrów znajduje się przychodnia zdrowia, szkoła podstawowa i publiczne przedszkole. Na osiedlu znajduje się kilka prywatnych przedszkoli i żłobków oraz dla rodzin z dziećmi liczne place zabaw. W pobliżu obwodnica Wrocławia A8 zapewnia szybki dojazd w każdym kierunku. Okolica cicha i bezpieczna. Bardzo dobre połączenie komunikacyjne; - wiele linii tramwajowych 3/32/32/33 i autobusowych [numer]/[numer] W bliskim sąsiedztwie znajduje się Stadion Miejski. Dla osób aktywnych w pobliżu dostępne są trasy rowerowe, Park Rędziński, kąpielisko Glinianki, oraz kąpielisko przy ul. Królewieckiej, Las Pilczycki i klimatyczne stare odnogi Odry. NIERUCHOMOŚĆ: 3-pokojowe mieszkanie znajduje się na 2 piętrze 3-kondygnacyjnego kameralnego budynku z 2011 roku. Mieszkanie jest jasne i ciepłe. Składa się z: → salonu z aneksem kuchennym ok. 20 m kw. wyposażonego w: - sofę z funkcją spania, - szafkę pod TV, - telewizor - kuchni wyposażonej w sprzęt: zmywarkę, piekarnik, lodówkę w zabudowie, płytę indukcyjną, okap, jadalni z dużym stołem, - stolik kawowy. → sypialni 1. ok. 9 m kw, wyposażoną w rozkładaną sofę, szafkę pod TV - wyjście na szeroki, zadaszony balkon 12 m kw, → sypialni 2 (pokój przechodni - wejście z sypialni 1) ok. 9 m kw, wyposażoną w rozkładaną sofę, stolik, krzesło, szafkę na ubrania. → łazienki z wanną, WC, pralką, umywalką z szafką i wiszącą szafką. →Przedpokoju z dużą przesuwną szafą oraz wiszącymi pojemnikami na obuwie. →Wózkownia/rowerowania dostępna dla mieszkańców klatki (12 mieszkań). Oprócz tego istnieje możliwość udostępnienia piwnicy. OPŁATY: 2900 PLN + ok. 800 PLN czynsz administracyjny do spółdzielni + prąd wg zużycia Kaucja 3000zł Oferta jest kierowana dla osób pracujących lub studiujących. Preferowany wynajem długoterminowy. Kontakt: Telefon: [numer]",mieszkania wynajem
503,3746688,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-psie-pole-ul-bierutowska-1-pokoj-g8t8s3,4 dni temu,9.0,Wrocław Psie Pole,ul. Bierutowska,Mieszkanie,1,20,True,1 650,czynsz670zł,"--- NOWA SUPER CENA ---- Do wynajęcia 1 października 2025: Komfortowa kawalerka z klimatyzacją, doskonale wyposażona, położona na 1-szym piętrze w kampusie Wrocławskiego Parku Biznesu – ulica Bierutowska. Mieszkanie słoneczne, w pełni umeblowane i wyposażone. W mieszkaniu znajduje się rozkładana kanapa, szafa, TV, aneks kuchenny (płyta, lodówka, okap) oraz pralka w łazience. Opis budynku: • Budynek z windą bez barier architektonicznych, z centralną klimatyzacją • Roku budowy: 2021 Lokalizacja: Budynek jest położony bezpośrednio przy trzypasmowej drodze wylotowej w kierunku Warszawy oraz w bliskiej odległości od Autostradowej Obwodnicy Wrocławia. W pobliżu Lidl, przystanek autobusowy, stacja kolejowa Wrocław Psie Pole 10 minut spacerem. Na terenie Wrocławskiego Parku Biznesu znajduje się basen, szkoła tańca, bistro, boisko z koszem, sklep Żabka. Centrum Korona - ok 3km. Rynek – ok 9km Stacja kolejowa – ok 1km Opłaty: czynsz miesięczny 1650zł + czynsz do Wspólnoty z zaliczkami na wodę (ok 670zł) + prąd (ok 60zł) + internet (70zł) Łącznie ok 2450zł Do wynajęcia dla jednej lub dwóch osób, bez zwierząt. Wymagana kaucja zwrotna 2000zł. Umowa na min. rok. Wynajmuję bez pośredników",mieszkania wynajem
504,3746652,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-srodmiescie-al-marcina-kromera-2-pokojowe-o8u1y9,4 dni temu,1.0,Wrocław Śródmieście,al. Marcina Kromera,Mieszkanie,2,36,True,2 700,czynszw cenie,"Idealne dla pary, studentek/ów, singli W tygodniu Dzwonić po godzinie 14:00 Obcokrajowcom dziękujemy Do wynajęcia samodzielne mieszkanie położone w krótkiej uliczce łączącą plac Kromera z rekreacyjnymi  terenami nad Odrą . Budynek monitorowany, Ocieplony, posiadający schron. Bardzo dogodnie położone blisko centrum, niedaleko tras wylotowych na Warszawę i Poznań. Bardzo dobre połączenia komunikacji miejskiej z resztą miasta (minuta do przystanków komunikacji miejskiej - 10 min. do Rynku). Mieszkanie składa się  z dwóch przechodnich pokoi w tym jeden z aneksem kuchennym,  łazienki (kabina) i   przedpokoju. Okolica bardzo przyjemna – budynek otoczony zielenią, możliwości spacerów, jazdy na rowerze, plażowania nad Odrą czy zrobienie w ciepłe dni grilla. Możliwość korzystania z suszarni.  Umeblowane. Ogrzewanie centralne CAŁKOWITY KOSZT 2 700+ KAUCJA 2 700zł",mieszkania wynajem
505,3751042,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-ul-bernarda-pretficza-1-pokoj-a5w7f5,wczoraj,6.0,Wrocław,ul. Bernarda Pretficza,Mieszkanie,1,30,True,2 000,,"Prezentujemy Państwu kawalerkę o pow. 30 mkw zlokalizowana na VIII p. w budynku przy ul. Pretficza. Mieszkanie jest w pełni umeblowane i wyposażone w podstawowe sprzęty   agd (lodówka, kuchenka z piekarnikiem, kuchenka mikrofalowa, pralka) Rozkład mieszkania to: przedpokój z którego mamy wejście do garderoby, łazienki z kabiną prysznicową i pokoju z aneksem kuchennym. Do mieszkania przynależy balkon z widokiem na panoramę miasta. Bardzo dobra lokalizacja w pobliżu VII LO przy ul. Kruczej, na wewnętrznym podwórku sporo miejsc parkingowych. Oferta idealna dla singla lub pracującej pary. Cena 2000 zł + opłaty eksploatacyjne (800 zł) Świadectwo charakterystyki energetycznej zostanie przedłożone do zawarcia umowy, zgodnie z wymogami USTAWY z dnia 7 października 2022 r. o zmianie ustawy o charakterystyce energetycznej budynków oraz ustawy - Prawo budowlane Serdecznie polecam i zapraszam na prezentację. kontakt: Robert Miś",mieszkania wynajem
506,3750174,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-psie-pole-ul-henryka-michala-kamienskiego-2-pokojowe-x8r8d8,wczoraj,15.0,Wrocław Psie Pole,ul. Henryka Michała Kamieńskiego,Mieszkanie,2,37,True,2 600,,"Mam na wynajem nietuzinkowe, słoneczne mieszkanie z pięknym, kameralnym ogrodem w prestiżowej inwestycji oddanej w 2021 roku. Lokal położony na wysokim parterze, w budynku z windą co zapewnia idealne połącznie wygody i bezpieczeństwa. Dodatkowo dostępne miejsce postojowe w garażu podziemnym. We speak English, Ukrainian and Russian. Contact us and the appropriate Agent will take care of you - [numer] Oferta wyłącznie w Kompas Nieruchomości. Klucze w biurze - możliwość prezentacji w dowolnym terminie, po uprzednim umówieniu spotkania. Zapraszam do kontaktu - [numer] Lokal o powierzchni ok. 37,0 m2 składa się z: - salonu z aneksem kuchennym ok. 22,0m2 - sypialni: ok. 10,7m2 - łazienki z WC ok. 4,3m2 Dodatkowo: - ogród z tarasem ok. 37,5m2 - miejsce postojowe w garażu podziemnym za dodatkową opłatą 200zł Standard wykończenia: Mieszkanie idealne do wejścia, przestronne, w świetnym rozkładzie i pięknej aranżacji. Bardzo słoneczne, dzięki dużym oknom PCV oraz najlepszej możliwej wystawie: wchód-południe. Nieruchomość zaprojektowana funkcjonalnie i gustownie. Całość wykończona w 2021 roku materiałami z wysokiej półki. Na podłodze w sypialni panele, w salonie i gres. Kuchnia wyposażona w meble na wymiar wraz ze sprzętem AGD: lodówko-zamrażarka, zmywarka, piekarnik, płyta indukcyjna i okap. Pomiędzy kuchnią, a salonem znajdziemy okrągły stół z 4 krzesłami. Przestronna łazienka z prysznicem oraz specjalnie zaprojektowanym miejscem na pralkę. W przedpokoju i sypialni przestronne szafy typu komandor,. Mieszkanie w pełni umeblowane pod przyszłych Najemców (stan jak na zdjęciach). Ogród z kolei to prawdziwa enklawa i odskocznia od codzienności. Piękny taras oraz liczne nasadzenia sprawiają, że można poczuć się w nim kameralnie, a dzięki temu zrelaksować po ciężkim dniu. Lokalizacja, komunikacja i infrastruktura: Z jednej strony mieszkanie usytuowane jest z dala od miejskiego zgiełku. Z drugiej posiada idealną infrastrukturę. W okolicy liczne sklepy, punkty usługowe oraz placówki edukacyjne. Doskonałą komunikację z innymi częściami Wrocławia zapewnia bliskość Śródmiejskiej i Autostradowej Obwodnicy Wrocławia. Opłaty: Na czynsz miesięczny składają się: * Opłata za wynajem mieszkania: 2.600zł * Opłata za wynajem miejsca postojowego: 200zł * Czynsz administracyjny: ok. 600zł w tym ogrzewanie i woda (pobierane zaliczkowo) + prąd wg. zużycia Przy podpisaniu umowy pobierana jest zwrotna kaucja w wysokości 2.400zł. ZAPRASZAM NA PREZENTACJĘ! Ryszard Surmiak tel. [numer] Treść niniejszego ogłoszenia nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego.",mieszkania wynajem
507,3745376,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-stare-miasto-ul-tadeusza-rejtana-1-pokoj-h1u1y1,5 dni temu,6.0,Wrocław Stare Miasto,ul. Tadeusza Rejtana,Mieszkanie,1,45,True,2 900,czynsz600zł,"FOR ENGLISH, CONTACT ME VIA WHATSAPP. Do wynajęcia od zaraz 45-metrowa kawalerka z antresolą w kamienicy przy ulicy Rejtana 5, nieopodal dworca głównego PKP. Wysokość pokoju: 4 m. W pozostałych pomieszczeniach sufity obniżone na 260 cm. Mieszkanie po remoncie kapitalnym, w pełni wyposażone w meble, sprzęty AGD, TV, wyposażenie kuchenne. Internet światłowodowy Vectra z telewizją online. Media miejskie. Mieszkanie ciepłe i przytulne, bardzo wygodne dla pary lub singla, dwójki przyjaciół. W mieszkaniu łóżko 140x200 i rozkładana kanapa. Koszty miesięczne: - Czynsz: 2900 zł - Czynsz do zarządcy: 600 zł - Internet z TV: 56,50 zł - Prąd wg zużycia. Umowa na rok z możliwością przedłużenia. Akceptowane małe zwierzęta. Kontakt telefoniczny pod podanym nr telefonu. Zapraszam na prezentację.",mieszkania wynajem
508,3744952,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-stare-miasto-ul-grabiszynska-2-pokojowe-h0o1z5,5 dni temu,7.0,Wrocław Stare Miasto,ul. Grabiszyńska,Mieszkanie,2,57,True,2 500,czynsz900zł,"Do wynajęcia słoneczne, przestronne mieszkanie 2 pokojowe , rozkładowe dla 4 osób blisko Pl. Legionów (Grabiszyńska/ Piłsudskiego), zaledwie 10 min. piechotą od wrocławskiego Rynku. Pokoje o powierzchni 20 m2 i 18 m2 , każdy zamykany na klucz, umeblowane / w każdym po 2 łóżka, istnieje możliwość innego umeblowania/. Oddzielna jasna kuchnia, umeblowana i wyposażona. Łazienka z pralką. Z jednego z pokoi wyjście na balkon. Wszystkie media miejskie, okna plastikowe, ogrzewanie miejskie, oświetlenie ledowe – niskie koszty zużycia prądu. Mieszkanie znajduje się na 2 piętrze w niskim czteropiętrowym docieplonym, ogrodzonym bloku. Okolica spokojna. Doskonała lokalizacja tuż przy przystanku autobusowym i tramwajowym. Mieszkanie dostępne od 01.10.2025r. / do uzgodnienia /. DODATKOWE INFORMACJE: * Internet i TV: podłączony, we własnym zakresie * Miejsce postojowe: ogólnodostępne przed budynkiem * Media: miejskie OPŁATY: 2500 zł - cena najmu 900 zł - czynsz administracyjny - prąd, gaz wg zużycia (ok. 150zł./msc) Kaucja zwrotna : 3000 zł. tel.",mieszkania wynajem
509,3743744,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-stare-miasto-ul-grabiszynska-1-pokoj-r2t3k2,ponad tydzień temu,10.0,Wrocław Stare Miasto,ul. Grabiszyńska,Mieszkanie,1,24,True,2 000,czynsz500zł,"Centrum Wrocławia wszędzie blisko. Przytulna kawalerka blisko Wrocławskiego Rynku, dogodny dojazd do wszystkich uczelni, spokojna okolica. Zachęcam do obejrzenia.",mieszkania wynajem
510,3743242,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-krzyki-ul-jesionowa-2-pokojowe-a1v6d7,ponad tydzień temu,7.0,Wrocław Krzyki,ul. Jesionowa,Mieszkanie,2,40,True,3 000,czynsz650zł,"Przedmiotem ogłoszenia jest 2-pokojowe mieszkanie o powierzchni ok. 40 m2, położone na wysokim piętrze w inwestycji Innova przy ulicy Jesionowej we Wrocławiu . Wysoki standard wykończenia. Mieszkanie w pełni umeblowane i gotowe do zamieszkania. * Podwójne łóżko * Pojemne szafy * Funkcjonalna kuchnia * Klimatyzacja * Pralka * Zmywarka * Balkon z widokiem Budynek i lokalizacja: * Dwie windy i garaż podziemny (możliwość wynajmu). * Na dole budynku znajduje się sklep i centrum fitness. * Całodobowa ochrona. * Sklepy oraz przystanek w odległości paru minut pieszo. * Położenie blisko aquaparku, galerii Wroclavia i dworca centralnego. Opłaty: Czynsz najmu: 3000 zł Opłaty eksploatacyjne: ~650 zł (woda ciepła i zimna, centralne ogrzewanie, odprowadzenie ścieków, sprzątanie części wspólnych, fundusz remontowy). Do tego prąd: okolice 150-200 zł. Opłata może być zmienna w zależności od zużycia.",mieszkania wynajem
511,3742956,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-srodmiescie-ul-benedykta-polaka-1-pokoj-u5m5q5,ponad tydzień temu,14.0,Wrocław Śródmieście,ul. Benedykta Polaka,Mieszkanie,1,30,True,2 800,czynsz450zł,"Wynajmę 30 m2 mieszkanie , w pełni umeblowane, w bardzo dobrej lokalizacji. Apartamentowiec z roku 2020 przy ulicy Polaka 14B, 50 m od Wrocławskiego Kampusu, jak i Pasażu Grunwaldzkiego. Mieszkanie jest w pełni umeblowane: - Kuchnia (pełne AGD), - Salon, - Bardzo ładny, jak i przestronny przedpokój, - Łazienka z pralką, - 8 m2 balkon. Lokalizacja Top! Dookoła świetnie rozwinięta infrastruktura miejska: 3 minuty pieszo do linii tramwajowej, sklepy i markety w odległości 5 minut pieszo. Ten, kto zna okolice Placu Grunwaldzkiego , wie, o czym mówię - wszędzie blisko! Mieszkanie jest czyściutkie, zadbane. Świeżo został tam zrobiony remoncik, tak aby kolejny najemca był w pełni zadowolony. Cena: 2800,00 plus czynsz 400 plus prąd wg zużycia. Pośrednikom z góry dziękuję.",mieszkania wynajem
512,3742914,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-krzyki-ul-sliczna-3-pokojowe-v7b6k7,ponad tydzień temu,9.0,Wrocław Krzyki,ul. Śliczna,Mieszkanie,3,63,True,2 600,,Do wynajęcia mieszkanie 3 pokojowe przy ulicy Ślicznej. - Mieszkanie wyposażone. - Budynek bez windy. Opłaty: - 2600 zł + czynsz i liczniki. Kaucja: - 5000 zł.,mieszkania wynajem
513,3742814,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-lipa-piotrowska-ul-laurowa-3-pokojowe-y4k5q7,ponad tydzień temu,4.0,Wrocław Lipa Piotrowska,ul. Laurowa,Mieszkanie,3,51,True,3 000,czynsz550zł,"Do wynajęcia: 3-pokojowe mieszkanie przy ul. Laurowej we Wrocławiu . Mieszkanie znajduje się w 3-piętrowym budynku. Przed budynkami znajdują się naziemne miejsca postojowe przypisane do mieszkania, dostępne w cenie wynajmu. Metraż to 51 m2, w skład czego wchodzą następujące pomieszczenia: - Salon z aneksem kuchennym (wyposażony w krzesła barowe, kanapę, pufy, zmywarkę, okap, lodówkę). - Pokój (wyposażony w szafę, łóżko dwuosobowe z materacem, dwa stoliki nocne). - Pokój (wyposażony w łóżko piętrowe z materacami, regał). - Przedpokój (wyposażony w pralkę oraz szafę). - Łazienka (z kabiną prysznicową). - Balkon. OPŁATY: - Czynsz najmu: 3000 zł - Czynsz administracyjny z zaliczką na prąd: 550 zł Mieszkanie będzie wolne od listopada 2025. Zainteresowanych zapraszam do kontaktu NIE JESTEM ZAINTERESOWANY WSPÓŁPRACĄ Z BIURAMI NIERUCHOMOŚCI/POŚREDNIKAMI",mieszkania wynajem
514,3742798,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-krzyki-ul-zegiestowska-2-pokojowe-f9g9k8,ponad tydzień temu,9.0,Wrocław Krzyki,ul. Żegiestowska,Mieszkanie,2,43,True,3 800,czynsz650zł,"Warunki wynajmu: 3800 zł + 650 zł zaliczka na czynsz (ogrzewanie, ciepła i zimna woda, TV, eksploatacja) + 200 energia elektryczna Kaucja 5000 zł Wynajem tylko dla osób niepalących(możliwe palenie na balkonie), bez zwierząt. Na podłogach położone są panele o podwyższonej odporności na wilgoć oraz płytki ceramiczne. SALON HOLL(18m) klimatyzacja W salonie znajduje się wygodna, rozkładana do spania kanapa, szafka RTV, szafa z półkami i wieszakami. SYPIALNIA (13m) klimatyzacja W sypialni znajduje się podwójne łóżko z tapicerowanym zagłówkiem, pojemnikiem na pościel z możliwością podzielenia na dwa . Na wyposażeniu jest szafa z wieszakami, półkami i szufladami. KUCHNIA (7m) Nowoczesna kuchnia w wysokiej, modułowej zabudowie tworzy wraz z salonem nowoczesną i atrakcyjną wizualnie architekturę. Przemyślana organizacja szafek i szuflad sprawi, że czas spędzany w kuchni stanie się przyjemnością. Sprzęt: duża lodówko-zamrażarka, płyta indukcyjna, piekarnik, kuchenka mikrofalowa, zmywarka i okap. zlew konglomeratowy, kosze na śmieci ŁAZIENKA (5m) Kabina prysznicowa z deszczownicą, szafka nad toaletą na kosmetyki, umywalka na szafce z szufladą, pralka, dobrze oświetlona, co daje duży komfort w użytkowaniu BALKON (3m) Osłonięty balkon stanowić może przytulny kącik wypoczynkowy.",mieszkania wynajem
515,3742800,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-fabryczna-ul-raclawicka-2-pokojowe-l1c5g1,ponad tydzień temu,16.0,Wrocław Fabryczna,ul. Racławicka,Mieszkanie,2,43,True,2 850,czynsz1150zł,"Do wynajęcia w pełni wyposażone mieszkanie na zamkniętym osiedlu przy ulicy Racławickiej. • Mieszkanie składa się z salonu z aneksem kuchennym, sypialni, łazienki oraz przedpokoju. • Mieszkanie w pełni umeblowane. • Aneks kuchenny wyposażony w sprzęt AGD (zmywarka, piekarnik z funkcją mikrofal, lodówko-zamrażarka, płyta indukcyjna) oraz podstawowe naczynia. • Łazienka z kabiną prysznicową i pralką (nowa). • Na podłogach deska barlinecka oraz kafle. • Duży balkon - 9,4 m2. • Czysta, jasna, przestronna klatka schodowa z windą. • Miejsce postojowe na 2 samochody w garażu podziemnym w cenie mieszkania. Dostępne: • od zaraz. Lokalizacja: • Dogodne połączenie z komunikacją miejską (przystanek autobusowy) - linia 143, A oraz nocne 248, 251. • W pobliżu: - tereny spacerowe nad Ślęzą, - Park Grabiszyński, - w budynku przychodnia zdrowia (NFZ), Żabka, piekarnia, żłobek, - w sąsiedztwie Wrocław International School/ Międzynarodowe Liceum Ogólnokształcące. Opłaty: • 2850 zł + czynsz 1000 zł oraz prąd ok. 150 zł. • Kaucja: 3000 zł. • Forma najmu: najem okazjonalny, minimum 12 miesięcy. Oferta bez pośredników.",mieszkania wynajem
516,3742718,https://adresowo.pl/o/mieszkanie-wynajem-wroclaw-fabryczna-ul-palucka-4-pokojowe-u0f4k5,ponad tydzień temu,19.0,Wrocław Fabryczna,ul. Pałucka,Mieszkanie,4,69,True,3 200,czynsz860zł,"DO WYNAJĘCIA 4-POKOJOWE MIESZKANIE Oferuję do wynajęcia przestronne mieszkanie w spokojnej, zielonej okolicy. UKŁAD MIESZKANIA: • Przedpokój • Duży salon z balkonem • Średni pokój • Większy pokój • Osobna kuchnia • Łazienka z wanną • Oddzielna toaleta WYPOSAŻENIE: Mieszkanie znajduje się na 2. piętrze (bez windy). Na wyposażeniu dostępne są wszystkie niezbędne sprzęty AGD: pralka, lodówka, piekarnik z płytą gazową, mikrofalówka oraz zmywarka. Dodatkowo oferujemy podstawowe wyposażenie kuchenne (talerze, sztućce) - na życzenie można je usunąć. LOKALIZACJA: • Przystanek tramwajowy ok. 10 minut pieszo (dogodne połączenie z CH Magnolia, Rynkiem i centrum). • Przystanek autobusowy niemal pod samym domem. • W pobliżu sklepiki osiedlowe, Biedronka, małe centrum handlowe. • W okolicy tereny rekreacyjne: rzeka Odra, urokliwy staw i park. KOSZTY WYNAJMU: • 3200 zł. • Opłaty miesięczne (czynsz i media) to ok. 1160 zł. DOSTĘPNOŚĆ: 1.10.2025 r. Mieszkanie znajduje się w zadbanym budynku, w otoczeniu spokojnych, życzliwych sąsiadów, którzy cenią sobie wzajemny szacunek. Zapraszam do kontaktu i obejrzenia mieszkania!",mieszkania wynajem
